"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns","427690.016","4581931.626","427598.11","4581730.695","2.134074","41.383846","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429709.131","4586945.905","429617.207","4586744.927","2.157637","41.429186","BUS -102-112-185-V25-V23--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432076.377","4586026.159","431984.431","4585825.189","2.186069","41.421106","BUS -126-V27--","09","61","Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428537.21","4586019.985","428445.297","4585819.016","2.143722","41.420743","BUS -19-119-H2--","07","38","Horta-Guinardó","la Teixonera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428537.21","4586019.985","428445.297","4585819.016","2.143722","41.420743","NITBUS -N4--","07","38","Horta-Guinardó","la Teixonera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430366.753","4588076.514","430274.824","4587875.526","2.165376","41.439426","NITBUS -N6--","08","48","Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425401.391","4582357.638","425309.506","4582156.704","2.106653","41.387473","BUS -63-68-75-78-H4-H2--","04","21","Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429173.889","4585943.99","429081.97","4585743.022","2.151349","41.420115","NITBUS -N4-N5--","06","29","Gràcia","el Coll","",""
"K016","Transports i serveis relacionats","Autobus a l'aeroport","430191.433","4582152.842","430099.504","4581951.908","2.163962","41.386059","AEROBUS -A1-A2--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427895","4583847.504","427803.092","4583646.555","2.136297","41.401119","BUS -H6--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428195.35","4582791.926","428103.439","4582590.987","2.140015","41.391639","NITBUS -N12--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430039.363","4586013.863","429947.436","4585812.894","2.161697","41.42082","NITBUS -N4-N5--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427722.838","4584373.162","427630.932","4584172.209","2.134175","41.405838","BUS -V13--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428937.966","4587667.35","428846.05","4587466.366","2.148324","41.435616","BUS -27-60-76-B19-H4--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429857.985","4582168.28","429766.059","4581967.346","2.159973","41.386169","NITBUS -N3-N8--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434183.204","4586158.774","434091.239","4585957.802","2.211264","41.422476","NITBUS -N11-N2--","10","73","Sant Martí","la Verneda i la Pau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430841.81","4582790.57","430749.875","4582589.63","2.171667","41.391859","NITBUS -N1-N11-N2-N3-N9--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434508.845","4584444.318","434416.876","4584243.362","2.215347","41.407061","BUS -H16--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434316.987","4584676.538","434225.02","4584475.58","2.213026","41.409137","NITBUS -N6--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430722.559","4588464.809","430630.627","4588263.817","2.16959","41.442954","NITBUS -N4-N6--","08","49","Nou Barris","Canyelles","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426406.9","4583558.028","426315.006","4583357.083","2.118532","41.398377","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425922.466","4582052.278","425830.576","4581851.347","2.112922","41.384771","BUS -67-L97-L79-E43--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428267.033","4578912.258","428175.12","4578711.355","2.141332","41.356703","BUS -109-V3-H16--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432933.277","4587757.106","432841.324","4587556.12","2.19613","41.436768","BUS -11-H8-H4-M28--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426735.015","4582316.698","426643.117","4582115.764","2.122607","41.387227","BUS -67-75-L14-L79-E43--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430851.678","4585815.269","430759.744","4585614.301","2.171439","41.419102","BUS -117-V23--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428908.423","4583194.92","428816.506","4582993.977","2.148496","41.395332","BUS -27-D40--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428296.972","4584237.317","428205.061","4584036.365","2.141059","41.404666","BUS -H6--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431089.035","4587882.943","430997.099","4587681.956","2.174043","41.437745","BUS -47-82-D40-V29-D50--","08","48","Nou Barris","la Guineueta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431080.995","4586102.757","430989.059","4585901.787","2.17415","41.421711","NITBUS -N6--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426080.401","4576098.522","425988.508","4575897.646","2.115537","41.331163","BUS -109--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428619.783","4585192.458","428527.869","4584991.497","2.144808","41.413297","NITBUS -N5--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428108.118","4580112.182","428016.207","4579911.268","2.13929","41.367496","BUS -46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-CJ-H12-H16-E95--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431436.164","4585093.722","431344.224","4584892.761","2.178515","41.412654","BUS -19-47-117-H8-D50--","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429242.164","4582643.579","429150.243","4582442.641","2.152553","41.390396","NITBUS -N7--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431009.906","4587410.042","430917.971","4587209.06","2.17315","41.433479","BUS -47-D40-V29-D50--","08","45","Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431009.906","4587410.042","430917.971","4587209.06","2.17315","41.433479","NITBUS -N1-N6--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430933.954","4587602.517","430842.019","4587401.533","2.172219","41.435206","BUS -47-82-D40-V29-D50--","08","45","Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426878.217","4583898.82","426786.319","4583697.871","2.124129","41.40149","NITBUS -N8--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429044.126","4584022.32","428952.208","4583821.37","2.150022","41.402796","BUS -22-24-87-V17--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428196.649","4583858.025","428104.738","4583657.076","2.139904","41.401241","BUS -V13--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432474.881","4583693.466","432382.931","4583492.518","2.191098","41.40013","NITBUS -N11-N8--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427811.929","4586695.714","427720.023","4586494.739","2.134963","41.426764","BUS -112--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433239.498","4586572.689","433147.542","4586371.714","2.199926","41.426126","BUS -33--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429613.51","4583782.037","429521.586","4583581.089","2.156861","41.400682","BUS -114--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433240.109","4584249.946","433148.152","4584048.992","2.20019","41.405206","BUS -192--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432161.915","4584222.786","432069.968","4584021.833","2.187295","41.404871","BUS -192-V25-V23--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431529.308","4586864.271","431437.368","4586663.293","2.179428","41.428608","BUS -34-122-H6-V29--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432330.989","4589464.708","432239.042","4589263.706","2.18873","41.452097","BUS -62-96-97-104--","08","53","Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431598.245","4583529.22","431506.303","4583328.273","2.180631","41.398577","BUS -6-7-62-H12--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426644.702","4583723.928","426552.806","4583522.981","2.121357","41.399893","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426100.888","4583915.894","426008.997","4583714.945","2.114828","41.401572","BUS -130-H2--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433885.778","4585943.355","433793.816","4585742.385","2.207729","41.420512","BUS -H12-V31-136--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433533.756","4585693.509","433441.797","4585492.542","2.203544","41.418232","BUS -V29--","10","73","Sant Martí","la Verneda i la Pau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433753.99","4587389.906","433662.029","4587188.923","2.205993","41.433529","NITBUS -N8--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429337.997","4587384.677","429246.077","4587183.695","2.153144","41.433105","BUS -102-185-V21-V25-V23--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428098.001","4585210.926","428006.092","4585009.965","2.138563","41.413417","BUS -123-124-131-V17-H4-V19--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427911.232","4582052.955","427819.324","4581852.023","2.136705","41.384958","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431387.89","4587054.919","431295.951","4586853.94","2.177714","41.430313","BUS -11-34--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431312.708","4582039.659","431220.768","4581838.726","2.177385","41.385136","BUS -47-120-V17-V15--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432541.99","4581366.879","432450.039","4581165.952","2.192161","41.379181","NITBUS -N8-N28--","01","03","Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432369.001","4581284.675","432277.051","4581083.749","2.190101","41.378426","BUS -47-59-D20--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431957.932","4582568.707","431865.986","4582367.769","2.185041","41.389956","NITBUS -N11--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425251.358","4582137.012","425159.474","4581936.08","2.104886","41.385472","BUS -H2--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429558.304","4579569.316","429466.38","4579368.407","2.156691","41.362735","BUS -13--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429800.171","4580496.397","429708.245","4580295.479","2.159475","41.371106","BUS -55--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424950.355","4587012.665","424858.475","4586811.688","2.100681","41.429356","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429164.18","4588166.873","429072.262","4587965.884","2.150972","41.440135","BUS -185--","07","43","Horta-Guinardó","Horta","",""
